STATE,ANNUAL
RIO DE JANEIRO,5104
RIO DE JANEIRO,5126
RIO DE JANEIRO,4969
RIO GRANDE DO NORTE,4674
RIO GRANDE DO NORTE,5789
RIO GRANDE DO NORTE,5927
RIO GRANDE DO NORTE,5810
RIO GRANDE DO NORTE,5940
RIO GRANDE DO NORTE,5954
RIO GRANDE DO NORTE,5914
RIO GRANDE DO NORTE,5792
RIO GRANDE DO NORTE,5832
RIO GRANDE DO NORTE,5695
RIO GRANDE DO NORTE,5942
RIO GRANDE DO NORTE,5952
RIO GRANDE DO NORTE,5954
RIO GRANDE DO NORTE,5914
RIO GRANDE DO NORTE,5442
RIO GRANDE DO NORTE,5463
RIO GRANDE DO NORTE,5531
RIO GRANDE DO NORTE,5938
RIO GRANDE DO NORTE,5938
RIO GRANDE DO NORTE,5986
RIO GRANDE DO NORTE,5971
RIO GRANDE DO NORTE,5932
RIO GRANDE DO NORTE,5810
RIO GRANDE DO NORTE,5783
RIO GRANDE DO NORTE,5763
RIO GRANDE DO NORTE,5650
RIO GRANDE DO NORTE,5650
RIO GRANDE DO NORTE,5539
RIO GRANDE DO NORTE,5539
RIO GRANDE DO NORTE,5486
RIO GRANDE DO NORTE,5479
RIO GRANDE DO NORTE,5504
RIO GRANDE DO NORTE,5547
RIO GRANDE DO NORTE,5633
RIO GRANDE DO NORTE,5918
RIO GRANDE DO NORTE,5912
RIO GRANDE DO NORTE,5940
RIO GRANDE DO NORTE,5945
RIO GRANDE DO NORTE,5981
RIO GRANDE DO NORTE,5958
RIO GRANDE DO NORTE,5694
RIO GRANDE DO NORTE,5470
RIO GRANDE DO NORTE,5527
RIO GRANDE DO NORTE,5521
RIO GRANDE DO NORTE,5521
RIO GRANDE DO NORTE,5552
RIO GRANDE DO NORTE,5552
RIO GRANDE DO NORTE,5552
RIO GRANDE DO NORTE,5552
RIO GRANDE DO NORTE,5542
RIO GRANDE DO NORTE,5720
RIO GRANDE DO NORTE,5893
RIO GRANDE DO NORTE,5893
RIO GRANDE DO NORTE,5935
RIO GRANDE DO NORTE,5935
RIO GRANDE DO NORTE,5973
RIO GRANDE DO NORTE,5973
RIO GRANDE DO NORTE,5746
RIO GRANDE DO NORTE,5526
RIO GRANDE DO NORTE,5472
RIO GRANDE DO NORTE,5478
RIO GRANDE DO NORTE,5492
RIO GRANDE DO NORTE,5542
RIO GRANDE DO NORTE,5562
RIO GRANDE DO NORTE,5661
RIO GRANDE DO NORTE,5661
RIO GRANDE DO NORTE,5843
RIO GRANDE DO NORTE,5882
RIO GRANDE DO NORTE,5882
RIO GRANDE DO NORTE,5926
RIO GRANDE DO NORTE,5929
RIO GRANDE DO NORTE,5999
RIO GRANDE DO NORTE,5999
RIO GRANDE DO NORTE,5990
RIO GRANDE DO NORTE,6013
RIO GRANDE DO NORTE,6013
RIO GRANDE DO NORTE,6022
RIO GRANDE DO NORTE,5989
RIO GRANDE DO NORTE,5774
RIO GRANDE DO NORTE,5725
RIO GRANDE DO NORTE,5604
RIO GRANDE DO NORTE,5531
RIO GRANDE DO NORTE,5503
RIO GRANDE DO NORTE,5499
RIO GRANDE DO NORTE,5519
RIO GRANDE DO NORTE,5596
RIO GRANDE DO NORTE,5677
RIO GRANDE DO NORTE,5677
RIO GRANDE DO NORTE,5926
RIO GRANDE DO NORTE,6027
RIO GRANDE DO NORTE,6027
RIO GRANDE DO NORTE,6034
RIO GRANDE DO NORTE,5968
RIO GRANDE DO NORTE,5894
RIO GRANDE DO NORTE,5836
RIO GRANDE DO NORTE,5783
RIO GRANDE DO NORTE,5540
RIO GRANDE DO NORTE,5516
RIO GRANDE DO NORTE,5494
RIO GRANDE DO NORTE,5560
RIO GRANDE DO NORTE,5579
RIO GRANDE DO NORTE,5588
RIO GRANDE DO NORTE,5965
RIO GRANDE DO NORTE,6003
RIO GRANDE DO NORTE,5965
RIO GRANDE DO NORTE,5950
RIO GRANDE DO NORTE,5956
RIO GRANDE DO NORTE,5813
RIO GRANDE DO NORTE,5489
RIO GRANDE DO NORTE,5522
RIO GRANDE DO NORTE,5538
RIO GRANDE DO NORTE,5640
RIO GRANDE DO NORTE,5651
RIO GRANDE DO NORTE,5976
RIO GRANDE DO NORTE,5980
RIO GRANDE DO NORTE,5980
RIO GRANDE DO NORTE,5938
RIO GRANDE DO NORTE,5966
RIO GRANDE DO NORTE,5828
RIO GRANDE DO NORTE,5581
RIO GRANDE DO NORTE,5484
RIO GRANDE DO NORTE,5536
RIO GRANDE DO NORTE,5581
RIO GRANDE DO NORTE,5662
RIO GRANDE DO NORTE,5676
RIO GRANDE DO NORTE,5948
RIO GRANDE DO NORTE,5807
RIO GRANDE DO NORTE,5782
RIO GRANDE DO NORTE,5772
RIO GRANDE DO NORTE,5564
RIO GRANDE DO NORTE,5694
RIO GRANDE DO NORTE,5914
RIO GRANDE DO NORTE,5922
RIO GRANDE DO NORTE,5895
RIO GRANDE DO NORTE,5806
RIO GRANDE DO NORTE,5692
RIO GRANDE DO NORTE,5585
RIO GRANDE DO NORTE,5584
RIO GRANDE DO NORTE,5618
RIO GRANDE DO NORTE,5641
RIO GRANDE DO NORTE,5810
RIO GRANDE DO NORTE,5700
RIO GRANDE DO NORTE,5686
RIO GRANDE DO NORTE,5592
RIO GRANDE DO NORTE,5606
RIO GRANDE DO NORTE,5854
RIO GRANDE DO NORTE,5859
RIO GRANDE DO NORTE,5678
RIO GRANDE DO NORTE,5805
RIO GRANDE DO NORTE,5739
RIO GRANDE DO NORTE,5739
RIO GRANDE DO NORTE,5862
RIO GRANDE DO NORTE,5803
RIO GRANDE DO NORTE,5839
RIO GRANDE DO NORTE,5649
RIO GRANDE DO NORTE,5825
RIO GRANDE DO NORTE,5831
RIO GRANDE DO NORTE,5817
RIO GRANDE DO NORTE,5852
RIO GRANDE DO NORTE,5618
RIO GRANDE DO NORTE,5748
RIO GRANDE DO NORTE,5589
RIO GRANDE DO NORTE,5627
RIO GRANDE DO NORTE,5576
RIO GRANDE DO NORTE,5859
RIO GRANDE DO NORTE,5747
RIO GRANDE DO NORTE,5747
RIO GRANDE DO NORTE,5964
RIO GRANDE DO SUL,4776
RIO GRANDE DO SUL,4745
RIO GRANDE DO SUL,4715
RIO GRANDE DO SUL,4621
RIO GRANDE DO SUL,4657
RIO GRANDE DO SUL,4630
RIO GRANDE DO SUL,4631
RIO GRANDE DO SUL,4825
RIO GRANDE DO SUL,4617
RIO GRANDE DO SUL,4582
RIO GRANDE DO SUL,4556
RIO GRANDE DO SUL,4577
RIO GRANDE DO SUL,4744
RIO GRANDE DO SUL,4748
RIO GRANDE DO SUL,4691
RIO GRANDE DO SUL,4548
RIO GRANDE DO SUL,4790
RIO GRANDE DO SUL,4668
RIO GRANDE DO SUL,4581
RIO GRANDE DO SUL,4531
RIO GRANDE DO SUL,4556
RIO GRANDE DO SUL,4664
RIO GRANDE DO SUL,4820
RIO GRANDE DO SUL,4691
RIO GRANDE DO SUL,4646
RIO GRANDE DO SUL,4892
RIO GRANDE DO SUL,4580
RIO GRANDE DO SUL,4905
RIO GRANDE DO SUL,4705
RIO GRANDE DO SUL,4588
RIO GRANDE DO SUL,4654
RIO GRANDE DO SUL,4794
RIO GRANDE DO SUL,4556
RIO GRANDE DO SUL,4533
RIO GRANDE DO SUL,4578
RIO GRANDE DO SUL,4650
RIO GRANDE DO SUL,4510
RIO GRANDE DO SUL,4564
RIO GRANDE DO SUL,4786
RIO GRANDE DO SUL,4716
RIO GRANDE DO SUL,4536
RIO GRANDE DO SUL,5098
RIO GRANDE DO SUL,4597
RIO GRANDE DO SUL,4564
RIO GRANDE DO SUL,4918
RIO GRANDE DO SUL,4887
RIO GRANDE DO SUL,4877
RIO GRANDE DO SUL,4869
RIO GRANDE DO SUL,4676
RIO GRANDE DO SUL,4699
RIO GRANDE DO SUL,5174
RIO GRANDE DO SUL,4801
RIO GRANDE DO SUL,4719
RIO GRANDE DO SUL,4641
RIO GRANDE DO SUL,4641
RIO GRANDE DO SUL,4696
RIO GRANDE DO SUL,4680
RIO GRANDE DO SUL,4665
RIO GRANDE DO SUL,4705
RIO GRANDE DO SUL,4613
RIO GRANDE DO SUL,4691
RIO GRANDE DO SUL,4798
RIO GRANDE DO SUL,4715
RIO GRANDE DO SUL,4679
RIO GRANDE DO SUL,4664
RIO GRANDE DO SUL,4665
RIO GRANDE DO SUL,4692
RIO GRANDE DO SUL,4613
RIO GRANDE DO SUL,4643
RIO GRANDE DO SUL,4643
RIO GRANDE DO SUL,4890
RIO GRANDE DO SUL,4647
RIO GRANDE DO SUL,4647
RIO GRANDE DO SUL,4627
RIO GRANDE DO SUL,4627
RIO GRANDE DO SUL,4627
RIO GRANDE DO SUL,4618
RIO GRANDE DO SUL,4667
RIO GRANDE DO SUL,4557
RIO GRANDE DO SUL,5105
RIO GRANDE DO SUL,5048
RIO GRANDE DO SUL,4754
RIO GRANDE DO SUL,4649
RIO GRANDE DO SUL,4654
RIO GRANDE DO SUL,4637
RIO GRANDE DO SUL,4617
RIO GRANDE DO SUL,4617
RIO GRANDE DO SUL,4663
RIO GRANDE DO SUL,4635
RIO GRANDE DO SUL,4620
RIO GRANDE DO SUL,4620
RIO GRANDE DO SUL,4877
RIO GRANDE DO SUL,4829
RIO GRANDE DO SUL,4751
RIO GRANDE DO SUL,4694
RIO GRANDE DO SUL,4634
RIO GRANDE DO SUL,4634
RIO GRANDE DO SUL,4632
RIO GRANDE DO SUL,4608
RIO GRANDE DO SUL,4601
RIO GRANDE DO SUL,4598
RIO GRANDE DO SUL,4603
RIO GRANDE DO SUL,4617
RIO GRANDE DO SUL,4621
RIO GRANDE DO SUL,4592
RIO GRANDE DO SUL,4592
RIO GRANDE DO SUL,4579
RIO GRANDE DO SUL,4622
RIO GRANDE DO SUL,4617
RIO GRANDE DO SUL,4352
RIO GRANDE DO SUL,4986
RIO GRANDE DO SUL,4937
RIO GRANDE DO SUL,4832
RIO GRANDE DO SUL,4807
RIO GRANDE DO SUL,4752
RIO GRANDE DO SUL,4726
RIO GRANDE DO SUL,4729
RIO GRANDE DO SUL,4729
RIO GRANDE DO SUL,4719
RIO GRANDE DO SUL,4712
RIO GRANDE DO SUL,4589
RIO GRANDE DO SUL,4572
RIO GRANDE DO SUL,4627
RIO GRANDE DO SUL,4636
RIO GRANDE DO SUL,4587
RIO GRANDE DO SUL,4578
RIO GRANDE DO SUL,4569
RIO GRANDE DO SUL,4592
RIO GRANDE DO SUL,4592
RIO GRANDE DO SUL,4605
RIO GRANDE DO SUL,4591
RIO GRANDE DO SUL,4559
RIO GRANDE DO SUL,4559
RIO GRANDE DO SUL,4519
RIO GRANDE DO SUL,4519
RIO GRANDE DO SUL,4525
RIO GRANDE DO SUL,4567
RIO GRANDE DO SUL,4507
RIO GRANDE DO SUL,4436
RIO GRANDE DO SUL,4857
RIO GRANDE DO SUL,4818
RIO GRANDE DO SUL,4813
RIO GRANDE DO SUL,4747
RIO GRANDE DO SUL,4742
RIO GRANDE DO SUL,4729
RIO GRANDE DO SUL,4607
RIO GRANDE DO SUL,4593
RIO GRANDE DO SUL,4547
RIO GRANDE DO SUL,4580
RIO GRANDE DO SUL,4601
RIO GRANDE DO SUL,4601
RIO GRANDE DO SUL,4601
RIO GRANDE DO SUL,4598
RIO GRANDE DO SUL,4554
RIO GRANDE DO SUL,4530
RIO GRANDE DO SUL,4530
RIO GRANDE DO SUL,4552
RIO GRANDE DO SUL,4552
RIO GRANDE DO SUL,4585
RIO GRANDE DO SUL,4585
RIO GRANDE DO SUL,4603
RIO GRANDE DO SUL,4603
RIO GRANDE DO SUL,4584
RIO GRANDE DO SUL,4527
RIO GRANDE DO SUL,4540
RIO GRANDE DO SUL,4320
RIO GRANDE DO SUL,4325
RIO GRANDE DO SUL,4327
RIO GRANDE DO SUL,4489
RIO GRANDE DO SUL,4886
RIO GRANDE DO SUL,4819
RIO GRANDE DO SUL,4757
RIO GRANDE DO SUL,4768
RIO GRANDE DO SUL,4753
RIO GRANDE DO SUL,4753
RIO GRANDE DO SUL,4545
RIO GRANDE DO SUL,4585
RIO GRANDE DO SUL,4579
RIO GRANDE DO SUL,4605
RIO GRANDE DO SUL,4605
RIO GRANDE DO SUL,4593
RIO GRANDE DO SUL,4593
RIO GRANDE DO SUL,4585
RIO GRANDE DO SUL,4585
RIO GRANDE DO SUL,4572
RIO GRANDE DO SUL,4572
RIO GRANDE DO SUL,4572
RIO GRANDE DO SUL,4549
RIO GRANDE DO SUL,4549
RIO GRANDE DO SUL,4569
RIO GRANDE DO SUL,4577
RIO GRANDE DO SUL,4529
RIO GRANDE DO SUL,4529
RIO GRANDE DO SUL,4573
RIO GRANDE DO SUL,4217
RIO GRANDE DO SUL,4416
RIO GRANDE DO SUL,4879
RIO GRANDE DO SUL,4801
RIO GRANDE DO SUL,4792
RIO GRANDE DO SUL,4660
RIO GRANDE DO SUL,4642
RIO GRANDE DO SUL,4609
RIO GRANDE DO SUL,4588
RIO GRANDE DO SUL,4588
RIO GRANDE DO SUL,4578
RIO GRANDE DO SUL,4609
RIO GRANDE DO SUL,4629
RIO GRANDE DO SUL,4625
RIO GRANDE DO SUL,4625
RIO GRANDE DO SUL,4503
RIO GRANDE DO SUL,4941
RIO GRANDE DO SUL,4837
RIO GRANDE DO SUL,4800
RIO GRANDE DO SUL,4746
RIO GRANDE DO SUL,4639
RIO GRANDE DO SUL,4605
RIO GRANDE DO SUL,4593
RIO GRANDE DO SUL,4593
RIO GRANDE DO SUL,4624
RIO GRANDE DO SUL,4624
RIO GRANDE DO SUL,4632
RIO GRANDE DO SUL,4648
RIO GRANDE DO SUL,4657
RIO GRANDE DO SUL,4639
RIO GRANDE DO SUL,4603
RIO GRANDE DO SUL,4213
RIO GRANDE DO SUL,5075
RIO GRANDE DO SUL,5049
RIO GRANDE DO SUL,4870
RIO GRANDE DO SUL,4796
RIO GRANDE DO SUL,4798
RIO GRANDE DO SUL,4714
RIO GRANDE DO SUL,4590
RIO GRANDE DO SUL,4596
RIO GRANDE DO SUL,4630
RIO GRANDE DO SUL,4665
RIO GRANDE DO SUL,4999
RIO GRANDE DO SUL,4826
RIO GRANDE DO SUL,4684
RIO GRANDE DO SUL,4646
RIO GRANDE DO SUL,4633
RIO GRANDE DO SUL,4618
RIO GRANDE DO SUL,4648
RIO GRANDE DO SUL,4652
RIO GRANDE DO SUL,4659
RIO GRANDE DO SUL,4660
RIO GRANDE DO SUL,4665
RIO GRANDE DO SUL,4668
RIO GRANDE DO SUL,4675
RIO GRANDE DO SUL,4645
RIO GRANDE DO SUL,4940
RIO GRANDE DO SUL,4825
RIO GRANDE DO SUL,4654
RIO GRANDE DO SUL,4654
RIO GRANDE DO SUL,4669
RIO GRANDE DO SUL,4661
RIO GRANDE DO SUL,4661
RIO GRANDE DO SUL,4667
RIO GRANDE DO SUL,4687
RIO GRANDE DO SUL,4985
RIO GRANDE DO SUL,4825
RIO GRANDE DO SUL,4819
RIO GRANDE DO SUL,4824
RIO GRANDE DO SUL,4809
RIO GRANDE DO SUL,4697
RIO GRANDE DO SUL,4692
RIO GRANDE DO SUL,4662
RIO GRANDE DO SUL,4681
RIO GRANDE DO SUL,4679
RIO GRANDE DO SUL,4668
RIO GRANDE DO SUL,4685
RIO GRANDE DO SUL,4662
RIO GRANDE DO SUL,5016
RIO GRANDE DO SUL,4970
RIO GRANDE DO SUL,4837
RIO GRANDE DO SUL,4820
RIO GRANDE DO SUL,4810
RIO GRANDE DO SUL,4744
RIO GRANDE DO SUL,4706
RIO GRANDE DO SUL,4696
RIO GRANDE DO SUL,4696
RIO GRANDE DO SUL,4680
RIO GRANDE DO SUL,4685
RIO GRANDE DO SUL,4721
RIO GRANDE DO SUL,4923
RIO GRANDE DO SUL,4912
RIO GRANDE DO SUL,4887
RIO GRANDE DO SUL,4854
RIO GRANDE DO SUL,4824
RIO GRANDE DO SUL,4830
RIO GRANDE DO SUL,4826
RIO GRANDE DO SUL,4826
RIO GRANDE DO SUL,4818
RIO GRANDE DO SUL,4809
RIO GRANDE DO SUL,4809
RIO GRANDE DO SUL,4773
RIO GRANDE DO SUL,4728
RIO GRANDE DO SUL,4707
RIO GRANDE DO SUL,4699
RIO GRANDE DO SUL,4686
RIO GRANDE DO SUL,4986
RIO GRANDE DO SUL,4911
RIO GRANDE DO SUL,4894
RIO GRANDE DO SUL,4825
RIO GRANDE DO SUL,4822
RIO GRANDE DO SUL,4798
RIO GRANDE DO SUL,4800
RIO GRANDE DO SUL,4753
RIO GRANDE DO SUL,4732
RIO GRANDE DO SUL,4712
RIO GRANDE DO SUL,4712
RIO GRANDE DO SUL,4709
RIO GRANDE DO SUL,4705
RIO GRANDE DO SUL,4690
RIO GRANDE DO SUL,4952
RIO GRANDE DO SUL,4930
RIO GRANDE DO SUL,4906
RIO GRANDE DO SUL,4894
RIO GRANDE DO SUL,4884
RIO GRANDE DO SUL,4868
RIO GRANDE DO SUL,4856
RIO GRANDE DO SUL,4838
RIO GRANDE DO SUL,4828
RIO GRANDE DO SUL,4808
RIO GRANDE DO SUL,4772
RIO GRANDE DO SUL,4753
RIO GRANDE DO SUL,4726
RIO GRANDE DO SUL,4727
RIO GRANDE DO SUL,4951
RIO GRANDE DO SUL,4939
RIO GRANDE DO SUL,4939
RIO GRANDE DO SUL,4891
RIO GRANDE DO SUL,4882
RIO GRANDE DO SUL,4858
RIO GRANDE DO SUL,4813
RIO GRANDE DO SUL,4801
RIO GRANDE DO SUL,4760
RIO GRANDE DO SUL,4757
RIO GRANDE DO SUL,4755
RIO GRANDE DO SUL,4744
RIO GRANDE DO SUL,4727
RIO GRANDE DO SUL,4976
RIO GRANDE DO SUL,4965
RIO GRANDE DO SUL,4951
RIO GRANDE DO SUL,4864
RIO GRANDE DO SUL,4843
RIO GRANDE DO SUL,4791
RIO GRANDE DO SUL,4780
RIO GRANDE DO SUL,4757
RIO GRANDE DO SUL,4945
RIO GRANDE DO SUL,4940
RIO GRANDE DO SUL,4940
RIO GRANDE DO SUL,4931
RIO GRANDE DO SUL,4923
RIO GRANDE DO SUL,4926
RIO GRANDE DO SUL,4875
RIO GRANDE DO SUL,4857
RIO GRANDE DO SUL,4861
RIO GRANDE DO SUL,4834
RIO GRANDE DO SUL,4824
RIO GRANDE DO SUL,4811
RIO GRANDE DO SUL,4796
RIO GRANDE DO SUL,4802
RIO GRANDE DO SUL,4794
RIO GRANDE DO SUL,4776
RIO GRANDE DO SUL,4752
RIO GRANDE DO SUL,4936
RIO GRANDE DO SUL,4935
RIO GRANDE DO SUL,4927
RIO GRANDE DO SUL,4924
RIO GRANDE DO SUL,4920
RIO GRANDE DO SUL,4927
RIO GRANDE DO SUL,4930
RIO GRANDE DO SUL,4872
RIO GRANDE DO SUL,4812
RIO GRANDE DO SUL,4909
RIO GRANDE DO SUL,4908
RIO GRANDE DO SUL,4917
RIO GRANDE DO SUL,4918
RIO GRANDE DO SUL,4903
RIO GRANDE DO SUL,4895
RIO GRANDE DO SUL,4885
RIO GRANDE DO SUL,4882
RIO GRANDE DO SUL,4892
RIO GRANDE DO SUL,4883
RIO GRANDE DO SUL,4836
RIO GRANDE DO SUL,4828
RIO GRANDE DO SUL,4814
RIO GRANDE DO SUL,4814
RIO GRANDE DO SUL,4801
RIO GRANDE DO SUL,4801
RIO GRANDE DO SUL,4823
RIO GRANDE DO SUL,4829
RIO GRANDE DO SUL,4814
RIO GRANDE DO SUL,4752
RIO GRANDE DO SUL,4900
RIO GRANDE DO SUL,4914
RIO GRANDE DO SUL,4915
RIO GRANDE DO SUL,4924
RIO GRANDE DO SUL,4918
RIO GRANDE DO SUL,4900
RIO GRANDE DO SUL,4882
RIO GRANDE DO SUL,4890
RIO GRANDE DO SUL,4890
RIO GRANDE DO SUL,4874
RIO GRANDE DO SUL,4839
RIO GRANDE DO SUL,4810
RIO GRANDE DO SUL,4828
RIO GRANDE DO SUL,4840
RIO GRANDE DO SUL,4817
RIO GRANDE DO SUL,4876
RIO GRANDE DO SUL,4891
RIO GRANDE DO SUL,4894
RIO GRANDE DO SUL,4924
RIO GRANDE DO SUL,4924
RIO GRANDE DO SUL,4903
RIO GRANDE DO SUL,4901
RIO GRANDE DO SUL,4902
RIO GRANDE DO SUL,4891
RIO GRANDE DO SUL,4896
RIO GRANDE DO SUL,4891
RIO GRANDE DO SUL,4898
RIO GRANDE DO SUL,4898
RIO GRANDE DO SUL,4896
RIO GRANDE DO SUL,4885
RIO GRANDE DO SUL,4885
RIO GRANDE DO SUL,4877
RIO GRANDE DO SUL,4877
RIO GRANDE DO SUL,4855
RIO GRANDE DO SUL,4834
RIO GRANDE DO SUL,4834
RIO GRANDE DO SUL,4816
RIO GRANDE DO SUL,4826
RIO GRANDE DO SUL,4843
RIO GRANDE DO SUL,4797
RIO GRANDE DO SUL,4859
RIO GRANDE DO SUL,4872
RIO GRANDE DO SUL,4892
RIO GRANDE DO SUL,4904
RIO GRANDE DO SUL,4904
RIO GRANDE DO SUL,4904
RIO GRANDE DO SUL,4907
RIO GRANDE DO SUL,4892
RIO GRANDE DO SUL,4895
RIO GRANDE DO SUL,4895
RIO GRANDE DO SUL,4894
RIO GRANDE DO SUL,4853
RIO GRANDE DO SUL,4840
RIO GRANDE DO SUL,4833
RIO GRANDE DO SUL,4834
RIO GRANDE DO SUL,4831
RIO GRANDE DO SUL,4831
RIO GRANDE DO SUL,4862
RIO GRANDE DO SUL,4868
RIO GRANDE DO SUL,4869
RIO GRANDE DO SUL,4891
RIO GRANDE DO SUL,4895
RIO GRANDE DO SUL,4895
RIO GRANDE DO SUL,4889
RIO GRANDE DO SUL,4886
RIO GRANDE DO SUL,4889
RIO GRANDE DO SUL,4890
RIO GRANDE DO SUL,4890
RIO GRANDE DO SUL,4888
RIO GRANDE DO SUL,4859
RIO GRANDE DO SUL,4847
RIO GRANDE DO SUL,4865
RIO GRANDE DO SUL,4869
RIO GRANDE DO SUL,4854
RIO GRANDE DO SUL,4878
RIO GRANDE DO SUL,4877
RIO GRANDE DO SUL,4874
RIO GRANDE DO SUL,4886
RIO GRANDE DO SUL,4884
RIO GRANDE DO SUL,4884
RIO GRANDE DO SUL,4871
RIO GRANDE DO SUL,4878
RIO GRANDE DO SUL,4876
RIO GRANDE DO SUL,4868
RIO GRANDE DO SUL,4868
RIO GRANDE DO SUL,4849
RIO GRANDE DO SUL,4845
RIO GRANDE DO SUL,4845
RIO GRANDE DO SUL,4855
RIO GRANDE DO SUL,4872
RIO GRANDE DO SUL,4872
RIO GRANDE DO SUL,4848
RIO GRANDE DO SUL,4873
RIO GRANDE DO SUL,4883
RIO GRANDE DO SUL,4878
RIO GRANDE DO SUL,4878
RIO GRANDE DO SUL,4898
RIO GRANDE DO SUL,4840
RIO GRANDE DO SUL,4857
RIO GRANDE DO SUL,4857
RIO GRANDE DO SUL,4866
RONDÔNIA,4934
RONDÔNIA,4893
RONDÔNIA,4861
RONDÔNIA,4781
RONDÔNIA,4820
RONDÔNIA,4729
RONDÔNIA,4814
RONDÔNIA,4714
RONDÔNIA,4729
RONDÔNIA,4655
RONDÔNIA,4705
RONDÔNIA,4712
RONDÔNIA,4746
RONDÔNIA,4757
RONDÔNIA,4648
RONDÔNIA,4725
RONDÔNIA,4684
RONDÔNIA,4671
RONDÔNIA,4726
RONDÔNIA,4710
RONDÔNIA,4729
RONDÔNIA,4733
RONDÔNIA,4702
RONDÔNIA,4697
RONDÔNIA,4693
RONDÔNIA,4705
RONDÔNIA,4662
RONDÔNIA,4677
RONDÔNIA,4639
RONDÔNIA,4644
RONDÔNIA,4689
RONDÔNIA,4668
RONDÔNIA,4641
RONDÔNIA,4635
RONDÔNIA,4587
RONDÔNIA,4629
RONDÔNIA,4621
RONDÔNIA,4621
RONDÔNIA,4636
RONDÔNIA,4591
RONDÔNIA,4596
RONDÔNIA,4556
RONDÔNIA,4597
RONDÔNIA,4544
RONDÔNIA,4590
RONDÔNIA,4563
RONDÔNIA,4562
RONDÔNIA,4542
RONDÔNIA,4566
RONDÔNIA,4570
RONDÔNIA,4521
RONDÔNIA,4506
RORAIMA,4713
RORAIMA,4679
RORAIMA,4716
RORAIMA,4701
RORAIMA,4829
RORAIMA,4872
RORAIMA,4868
RORAIMA,4878
RORAIMA,4898
RORAIMA,4862
RORAIMA,5100
RORAIMA,5146
RORAIMA,5111
RORAIMA,5106
RORAIMA,5164
SANTA CATARINA,4503
SANTA CATARINA,4213
SANTA CATARINA,4308
SANTA CATARINA,4634
SANTA CATARINA,4371
SANTA CATARINA,4490
SANTA CATARINA,4363
SANTA CATARINA,4455
SANTA CATARINA,4599
SANTA CATARINA,4419
SANTA CATARINA,4555
SANTA CATARINA,4186
SANTA CATARINA,4214
SANTA CATARINA,4314
SANTA CATARINA,4487
SANTA CATARINA,4572
SANTA CATARINA,4373
SANTA CATARINA,4448
SANTA CATARINA,4448
SANTA CATARINA,4520
SANTA CATARINA,4205
SANTA CATARINA,4272
SANTA CATARINA,4373
SANTA CATARINA,4489
SANTA CATARINA,4489
SANTA CATARINA,4529
SANTA CATARINA,4218
SANTA CATARINA,4362
SANTA CATARINA,4501
SANTA CATARINA,4685
SANTA CATARINA,4216
SANTA CATARINA,4478
SANTA CATARINA,4541
SANTA CATARINA,4549
SANTA CATARINA,4726
SANTA CATARINA,4628
SANTA CATARINA,4303
SANTA CATARINA,4474
SANTA CATARINA,4474
SANTA CATARINA,4507
SANTA CATARINA,4485
SANTA CATARINA,4362
SANTA CATARINA,4508
SANTA CATARINA,4528
SANTA CATARINA,4562
SANTA CATARINA,4429
SANTA CATARINA,4590
SANTA CATARINA,4477
SANTA CATARINA,4379
SANTA CATARINA,4390
SANTA CATARINA,4390
SANTA CATARINA,4597
SANTA CATARINA,4531
SANTA CATARINA,4525
SANTA CATARINA,4421
SANTA CATARINA,4327
SANTA CATARINA,4267
SANTA CATARINA,4625
SANTA CATARINA,4447
SANTA CATARINA,4406
SANTA CATARINA,4746
SANTA CATARINA,4527
SANTA CATARINA,4370
SANTA CATARINA,4423
SANTA CATARINA,4244
SANTA CATARINA,4262
SANTA CATARINA,4335
SANTA CATARINA,4765
SANTA CATARINA,4668
SANTA CATARINA,4424
SANTA CATARINA,4327
SANTA CATARINA,4388
SANTA CATARINA,4249
SANTA CATARINA,4217
SANTA CATARINA,4390
SANTA CATARINA,4390
SANTA CATARINA,4486
SANTA CATARINA,4820
SANTA CATARINA,4600
SANTA CATARINA,4441
SANTA CATARINA,4309
SANTA CATARINA,4339
SANTA CATARINA,4311
SANTA CATARINA,4283
SANTA CATARINA,4249
SANTA CATARINA,4359
SANTA CATARINA,4832
SANTA CATARINA,4832
SANTA CATARINA,4833
SANTA CATARINA,4833
SANTA CATARINA,4765
SANTA CATARINA,4295
SANTA CATARINA,4295
SANTA CATARINA,4315
SANTA CATARINA,4299
SANTA CATARINA,4259
SANTA CATARINA,4254
SANTA CATARINA,4814
SANTA CATARINA,4812
SANTA CATARINA,4800
SANTA CATARINA,4800
SANTA CATARINA,4821
SANTA CATARINA,4817
SANTA CATARINA,4589
SANTA CATARINA,4546
SANTA CATARINA,4477
SANTA CATARINA,4232
SANTA CATARINA,4289
SANTA CATARINA,4289
SANTA CATARINA,4286
SANTA CATARINA,4236
SANTA CATARINA,4239
SANTA CATARINA,4288
SANTA CATARINA,4271
SANTA CATARINA,4478
SANTA CATARINA,4840
SANTA CATARINA,4883
SANTA CATARINA,4808
SANTA CATARINA,4804
SANTA CATARINA,4810
SANTA CATARINA,4775
SANTA CATARINA,4774
SANTA CATARINA,4754
SANTA CATARINA,4775
SANTA CATARINA,4734
SANTA CATARINA,4615
SANTA CATARINA,4590
SANTA CATARINA,4488
SANTA CATARINA,4199
SANTA CATARINA,4253
SANTA CATARINA,4250
